symbol,signal,entryTime,outTime,pnl
ETHUSDT,-1,1675090592372.0,1675090602542.0,0.04014
ETHUSDT,1,1675090593248.0,1675090603637.0,-0.06083
ETHUSDT,-1,1675090600277.0,1675090611939.0,0.06899
BTCUSDT,-1,1675090601867.0,1675090614988.0,0.02966
ETHUSDT,1,1675090625277.0,1675090635613.0,-0.01004
BTCUSDT,1,1675090624371.0,1675090636328.0,-0.00473
BTCUSDT,-1,1675090638655.0,1675090648936.0,0.00344
ETHUSDT,-1,1675090652239.0,1675090663350.0,-0.03827
BTCUSDT,1,1675090653519.0,1675090664018.0,0.01892
ETHUSDT,1,1675090656573.0,1675090666864.0,0.01882
BTCUSDT,-1,1675090664018.0,1675090676027.0,-0.01762
ETHUSDT,-1,1675090671672.0,1675090683500.0,0.03512
BTCUSDT,1,1675090692702.0,1675090702717.0,-0.04898
BTCUSDT,-1,1675090701700.0,1675090711765.0,-0.03396
ETHUSDT,1,1675090711971.0,1675090722763.0,0.00251
BTCUSDT,1,1675090710965.0,1675090722892.0,-0.00731
ETHUSDT,-1,1675090714140.0,1675090724788.0,-0.02195
BTCUSDT,-1,1675090724011.0,1675090734260.0,-0.02020
ETHUSDT,1,1675090726170.0,1675090736240.0,0.04828
BTCUSDT,1,1675090731076.0,1675090742147.0,0.01375
ETHUSDT,-1,1675090755413.0,1675090765686.0,-0.01191
BTCUSDT,-1,1675090758249.0,1675090769508.0,-0.01676
ETHUSDT,1,1675090760479.0,1675090770546.0,-0.00689
ETHUSDT,-1,1675090763105.0,1675090773359.0,-0.03636
BTCUSDT,1,1675090768183.0,1675090779460.0,0.00258
ETHUSDT,1,1675090771513.0,1675090781641.0,0.03385
BTCUSDT,-1,1675090789451.0,1675090800224.0,-0.04254
BTCUSDT,1,1675090795060.0,1675090805120.0,0.02921
ETHUSDT,-1,1675090807263.0,1675090817337.0,0.04571
BTCUSDT,-1,1675090816989.0,1675090827101.0,0.02148
ETCUSDT,-1,1675090816654.0,1675090827397.0,0.00454
BTCUSDT,1,1675090826754.0,1675090836950.0,-0.06830
BTCUSDT,-1,1675090830823.0,1675090840838.0,0.05671
BTCUSDT,1,1675090850156.0,1675090860506.0,-0.01977
BTCUSDT,-1,1675090859070.0,1675090871463.0,-0.01290
ETHUSDT,1,1675090865256.0,1675090875642.0,-0.01629
ETCUSDT,1,1675090872469.0,1675090882924.0,-0.06348
BTCUSDT,1,1675090871463.0,1675090883071.0,-0.01676
ETHUSDT,-1,1675090875692.0,1675090887160.0,0.02946
BTCUSDT,-1,1675090883071.0,1675090893400.0,-0.00258
ETHUSDT,1,1675090900810.0,1675090910930.0,0.08400
BTCUSDT,1,1675090903149.0,1675090913616.0,0.06447
ETHUSDT,-1,1675090933938.0,1675090944085.0,-0.02882
BTCUSDT,-1,1675090934147.0,1675090944810.0,-0.04037
BTCUSDT,1,1675090944810.0,1675090954849.0,0.00902
ETHUSDT,1,1675090945669.0,1675090956197.0,-0.00751
ETCUSDT,-1,1675090947168.0,1675090957758.0,0.00453
BTCUSDT,-1,1675090953152.0,1675090963640.0,-0.02147
BTCUSDT,1,1675090964045.0,1675090975089.0,-0.01631
ETHUSDT,-1,1675090966008.0,1675090976010.0,0.00814
ETCUSDT,1,1675090967429.0,1675090979274.0,0.00907
BTCUSDT,-1,1675090984215.0,1675090994232.0,0.02061
BTCUSDT,1,1675090984891.0,1675090994994.0,-0.03649
ETCUSDT,-1,1675090988726.0,1675090999315.0,0.06802
BTCUSDT,-1,1675090990837.0,1675091001851.0,0.04422
BTCUSDT,1,1675091026755.0,1675091036796.0,-0.01461
BTCUSDT,-1,1675091041731.0,1675091051812.0,-0.02450
ETHUSDT,1,1675091047532.0,1675091057916.0,-0.03827
BTCUSDT,1,1675091049643.0,1675091060050.0,-0.03223
ETHUSDT,-1,1675091056995.0,1675091070752.0,-0.01506
BTCUSDT,-1,1675091060558.0,1675091070774.0,-0.00860
ETHUSDT,1,1675091098343.0,1675091108746.0,-0.03388
BTCUSDT,1,1675091102488.0,1675091113935.0,-0.02406
BTCUSDT,-1,1675091111395.0,1675091122450.0,-0.01418
ETHUSDT,-1,1675091109208.0,1675091122464.0,-0.02510
ETHUSDT,1,1675091116704.0,1675091126706.0,0.00314
BTCUSDT,1,1675091123761.0,1675091135097.0,0.00988
ETHUSDT,-1,1675091172374.0,1675091182592.0,0.04393
BTCUSDT,-1,1675091174067.0,1675091187863.0,0.02836
BTCUSDT,1,1675091191838.0,1675091204662.0,0.01418
ETHUSDT,1,1675091195798.0,1675091209847.0,-0.02510
BTCUSDT,-1,1675091209551.0,1675091220187.0,0.00989
ETHUSDT,-1,1675091225036.0,1675091235361.0,0.03077
BTCUSDT,1,1675091237492.0,1675091248016.0,-0.03395
ETHUSDT,1,1675091248007.0,1675091260998.0,-0.00628
BTCUSDT,-1,1675091249125.0,1675091261463.0,0.00602
ETHUSDT,-1,1675091254699.0,1675091265046.0,-0.02576
ETHUSDT,1,1675091278201.0,1675091289528.0,0.00628
ETHUSDT,-1,1675091289528.0,1675091301555.0,-0.00628
ETCUSDT,1,1675091292726.0,1675091303642.0,0.03183
ETHUSDT,1,1675091306094.0,1675091316566.0,-0.00942
BTCUSDT,1,1675091312143.0,1675091327170.0,-0.01075
ETHUSDT,-1,1675091346612.0,1675091357015.0,-0.00314
BTCUSDT,-1,1675091367575.0,1675091381095.0,0.00559
ETCUSDT,-1,1675091388051.0,1675091399379.0,-0.03186
BTCUSDT,1,1675091395049.0,1675091406311.0,0.00688
ETHUSDT,1,1675091399524.0,1675091409801.0,-0.00251
BTCUSDT,-1,1675091433890.0,1675091448282.0,0.01463
ETHUSDT,-1,1675091461533.0,1675091471731.0,0.02953
BTCUSDT,1,1675091476422.0,1675091489443.0,-0.01205
ETHUSDT,1,1675091482082.0,1675091493781.0,-0.02513
ETHUSDT,-1,1675091490200.0,1675091501069.0,0.00691
BTCUSDT,-1,1675091495981.0,1675091506762.0,0.02883
ETHUSDT,1,1675091525893.0,1675091537285.0,0.00629
BTCUSDT,1,1675091530653.0,1675091541121.0,0.00559
BTCUSDT,-1,1675091579694.0,1675091592062.0,0.03916
ETHUSDT,-1,1675091583415.0,1675091595356.0,0.00314
ETHUSDT,1,1675091605273.0,1675091617772.0,-0.03268
BTCUSDT,1,1675091605234.0,1675091618865.0,-0.00818
BTCUSDT,-1,1675091625661.0,1675091637018.0,0.02583
ETHUSDT,-1,1675091624977.0,1675091638002.0,0.06037
ETHUSDT,1,1675091651854.0,1675091661983.0,-0.02957
BTCUSDT,1,1675091655800.0,1675091666102.0,-0.01163
ETHUSDT,-1,1675091659318.0,1675091670124.0,0.03587
BTCUSDT,-1,1675091665267.0,1675091677337.0,-0.00000
ETHUSDT,1,1675091671057.0,1675091683048.0,0.00315
BTCUSDT,1,1675091687596.0,1675091698276.0,0.02196
ETHUSDT,-1,1675091733456.0,1675091743634.0,0.06350
BTCUSDT,-1,1675091737418.0,1675091748088.0,0.03229
BTCUSDT,1,1675091806137.0,1675091816470.0,-0.02586
ETHUSDT,1,1675091806097.0,1675091818048.0,-0.01070
BTCUSDT,-1,1675091813688.0,1675091824701.0,-0.02974
BTCUSDT,1,1675091818671.0,1675091828693.0,0.02198
ETHUSDT,-1,1675091829215.0,1675091839805.0,0.00882
BTCUSDT,-1,1675091841227.0,1675091851757.0,-0.03362
BTCUSDT,1,1675091848376.0,1675091858984.0,0.02068
ETHUSDT,1,1675091849066.0,1675091861955.0,0.01385
ETCUSDT,1,1675091866738.0,1675091881711.0,0.08224
BTCUSDT,-1,1675091896300.0,1675091907767.0,-0.03058
ETHUSDT,-1,1675091907890.0,1675091918171.0,0.03272
ETCUSDT,-1,1675091948708.0,1675091959270.0,0.05025
BTCUSDT,1,1675091952190.0,1675091962997.0,-0.01120
ETHUSDT,1,1675091964796.0,1675091977917.0,0.03336
ETCUSDT,1,1675091967471.0,1675091981515.0,0.04567
ETHUSDT,-1,1675091999307.0,1675092009316.0,0.00252
BTCUSDT,-1,1675092009676.0,1675092023917.0,-0.01594
ETHUSDT,1,1675092025586.0,1675092036478.0,0.00252
BTCUSDT,1,1675092029006.0,1675092040892.0,0.00732
BTCUSDT,-1,1675092065064.0,1675092075183.0,-0.00258
ETHUSDT,-1,1675092072915.0,1675092084311.0,0.06103
ETCUSDT,-1,1675092104762.0,1675092116225.0,0.01371
ETHUSDT,1,1675092118702.0,1675092129354.0,0.04410
BTCUSDT,1,1675092129581.0,1675092141620.0,0.01034
BTCUSDT,-1,1675092185711.0,1675092195724.0,0.03534
ETHUSDT,-1,1675092195596.0,1675092205891.0,0.01070
ETCUSDT,1,1675092195184.0,1675092206365.0,-0.04567
BTCUSDT,1,1675092205783.0,1675092218083.0,-0.00992
BTCUSDT,-1,1675092219568.0,1675092234774.0,0.01294
BTCUSDT,1,1675092221945.0,1675092234774.0,-0.02069
ETCUSDT,-1,1675092229888.0,1675092240213.0,-0.00000
BTCUSDT,-1,1675092234884.0,1675092245917.0,-0.00259
BTCUSDT,1,1675092249372.0,1675092259901.0,-0.00776
BTCUSDT,-1,1675092261580.0,1675092278345.0,0.00690
BTCUSDT,1,1675092271427.0,1675092282739.0,-0.01552
ETHUSDT,1,1675092273011.0,1675092285546.0,-0.00126
BTCUSDT,-1,1675092285376.0,1675092295582.0,-0.00733
BTCUSDT,1,1675092306479.0,1675092319972.0,0.02026
ETCUSDT,1,1675092337835.0,1675092349152.0,-0.01370
BTCUSDT,-1,1675092350657.0,1675092361731.0,0.02457
ETHUSDT,-1,1675092354037.0,1675092364656.0,0.02267
ETCUSDT,-1,1675092370637.0,1675092380701.0,-0.01372
BTCUSDT,1,1675092381349.0,1675092394450.0,-0.00820
ETHUSDT,1,1675092383313.0,1675092394485.0,-0.00882
BTCUSDT,-1,1675092389364.0,1675092400141.0,0.00561
ETHUSDT,-1,1675092397351.0,1675092408048.0,0.00126
ETHUSDT,1,1675092415616.0,1675092427293.0,-0.01197
BTCUSDT,1,1675092423416.0,1675092433491.0,-0.00863
ETHUSDT,-1,1675092439619.0,1675092450380.0,0.03970
BTCUSDT,-1,1675092439613.0,1675092451761.0,0.02934
ETHUSDT,1,1675092455796.0,1675092466144.0,-0.00504
ETHUSDT,-1,1675092461569.0,1675092471920.0,-0.04982
BTCUSDT,1,1675092468116.0,1675092479223.0,0.01511
ETHUSDT,1,1675092466237.0,1675092479641.0,0.03089
ETHUSDT,-1,1675092511663.0,1675092521939.0,0.00946
BTCUSDT,-1,1675092514218.0,1675092529922.0,-0.00647
ETCUSDT,1,1675092542926.0,1675092553877.0,0.04117
ETHUSDT,1,1675092543068.0,1675092554549.0,0.03277
BTCUSDT,1,1675092540688.0,1675092554865.0,0.04013
BTCUSDT,-1,1675092615020.0,1675092625491.0,0.00173
ETHUSDT,-1,1675092622150.0,1675092634548.0,-0.02205
BTCUSDT,1,1675092650441.0,1675092664148.0,-0.01596
BTCUSDT,-1,1675092669188.0,1675092679578.0,0.01122
ETCUSDT,-1,1675092671994.0,1675092682405.0,0.01372
ETCUSDT,1,1675092689742.0,1675092700448.0,-0.04116
BTCUSDT,1,1675092689539.0,1675092704166.0,0.00043
ETHUSDT,1,1675092717955.0,1675092727961.0,-0.04100
BTCUSDT,-1,1675092717986.0,1675092729055.0,0.01942
ETHUSDT,-1,1675092720137.0,1675092730934.0,0.05551
ETCUSDT,-1,1675092720174.0,1675092731037.0,0.01831
ETHUSDT,1,1675092724622.0,1675092734787.0,0.02398
ETHUSDT,-1,1675092725920.0,1675092735938.0,0.00063
ETHUSDT,1,1675092731231.0,1675092741953.0,-0.03533
ETHUSDT,-1,1675092742502.0,1675092752892.0,-0.00758
ETHUSDT,1,1675092755970.0,1675092770095.0,-0.00063
ETHUSDT,-1,1675092762191.0,1675092772346.0,-0.05051
BTCUSDT,1,1675092766520.0,1675092779499.0,0.00173
ETHUSDT,1,1675092765721.0,1675092779715.0,0.03913
BTCUSDT,-1,1675092794785.0,1675092804971.0,-0.00777
ETHUSDT,-1,1675092799852.0,1675092809874.0,0.03660
BTCUSDT,1,1675092820594.0,1675092831091.0,0.01252
ETHUSDT,1,1675092829879.0,1675092840490.0,0.01893
ETCUSDT,1,1675092847167.0,1675092857777.0,-0.05490
ETHUSDT,-1,1675092853488.0,1675092865420.0,0.00820
BTCUSDT,-1,1675092859548.0,1675092869557.0,0.00475
ETHUSDT,1,1675092890144.0,1675092900422.0,0.02903
BTCUSDT,1,1675092893697.0,1675092903801.0,0.01986
BTCUSDT,-1,1675092964919.0,1675092975979.0,0.00604
ETHUSDT,-1,1675092964894.0,1675092975991.0,0.01073
BTCUSDT,1,1675093017409.0,1675093028786.0,0.02332
ETCUSDT,-1,1675093019772.0,1675093030649.0,-0.00000
ETHUSDT,1,1675093028851.0,1675093039069.0,-0.04989
BTCUSDT,-1,1675093037430.0,1675093047879.0,0.02850
ETHUSDT,-1,1675093037763.0,1675093048067.0,0.02843
ETHUSDT,1,1675093059611.0,1675093070491.0,-0.00316
BTCUSDT,1,1675093070977.0,1675093081579.0,0.01555
BTCUSDT,-1,1675093095438.0,1675093106060.0,0.03327
ETHUSDT,-1,1675093100927.0,1675093111054.0,-0.00190
ETCUSDT,1,1675093110640.0,1675093121792.0,0.00000
BTCUSDT,1,1675093111372.0,1675093124124.0,0.00951
BTCUSDT,-1,1675093114751.0,1675093126881.0,-0.01556
BTCUSDT,1,1675093115190.0,1675093126958.0,0.00475
ETCUSDT,-1,1675093116582.0,1675093127106.0,-0.03209
ETHUSDT,1,1675093122982.0,1675093134542.0,0.01327
BTCUSDT,-1,1675093146448.0,1675093161033.0,-0.01772
ETHUSDT,-1,1675093155087.0,1675093166139.0,-0.02907
ETHUSDT,1,1675093164922.0,1675093176108.0,-0.03032
BTCUSDT,1,1675093166472.0,1675093177064.0,-0.03672
BTCUSDT,-1,1675093171987.0,1675093183323.0,-0.01210
ETHUSDT,-1,1675093178413.0,1675093189918.0,0.01833
ETHUSDT,1,1675093194147.0,1675093205694.0,-0.01769
ETHUSDT,-1,1675093217066.0,1675093227126.0,0.04109
BTCUSDT,1,1675093234573.0,1675093246885.0,-0.00303
BTCUSDT,-1,1675093236076.0,1675093247449.0,0.00130
BTCUSDT,1,1675093239805.0,1675093251056.0,-0.02163
BTCUSDT,-1,1675093239949.0,1675093251056.0,0.00130
ETHUSDT,1,1675093241080.0,1675093251231.0,0.04493
ETHUSDT,-1,1675093264674.0,1675093275419.0,0.02215
ETCUSDT,1,1675093265653.0,1675093276009.0,0.02754
BTCUSDT,1,1675093272343.0,1675093282415.0,-0.02641
ETHUSDT,1,1675093272193.0,1675093282530.0,-0.08549
ETHUSDT,-1,1675093279396.0,1675093289413.0,0.07977
BTCUSDT,-1,1675093279598.0,1675093289836.0,0.00476
ETCUSDT,-1,1675093282154.0,1675093293304.0,0.00919
ETHUSDT,1,1675093283128.0,1675093293339.0,0.02028
BTCUSDT,1,1675093288434.0,1675093299373.0,0.00217
ETHUSDT,-1,1675093290273.0,1675093300479.0,-0.03486
BTCUSDT,-1,1675093294705.0,1675093305383.0,-0.01343
ETHUSDT,1,1675093298379.0,1675093308462.0,-0.04371
BTCUSDT,1,1675093300623.0,1675093312058.0,-0.04028
BTCUSDT,-1,1675093305415.0,1675093315853.0,0.00563
ETHUSDT,-1,1675093308462.0,1675093318486.0,-0.04056
BTCUSDT,1,1675093314052.0,1675093324102.0,-0.01819
BTCUSDT,-1,1675093319639.0,1675093330481.0,0.01300
ETCUSDT,1,1675093321467.0,1675093331552.0,-0.09190
ETHUSDT,1,1675093323578.0,1675093333611.0,-0.06528
ETHUSDT,-1,1675093326950.0,1675093336972.0,-0.00380
ETCUSDT,-1,1675093333628.0,1675093343888.0,0.01840
ETHUSDT,1,1675093335254.0,1675093345263.0,-0.12486
BTCUSDT,1,1675093335401.0,1675093346289.0,-0.07929
ETHUSDT,-1,1675093337794.0,1675093347982.0,0.09067
ETHUSDT,1,1675093338083.0,1675093348202.0,-0.04757
BTCUSDT,-1,1675093338673.0,1675093348939.0,0.02904
ETHUSDT,-1,1675093339491.0,1675093349492.0,0.14024
ETHUSDT,1,1675093340351.0,1675093350352.0,-0.18277
ETHUSDT,-1,1675093343147.0,1675093353149.0,0.09650
ETHUSDT,1,1675093345187.0,1675093355196.0,-0.16628
BTCUSDT,1,1675093349201.0,1675093359221.0,0.05680
ETHUSDT,-1,1675093349158.0,1675093359898.0,0.00825
BTCUSDT,-1,1675093350022.0,1675093360102.0,-0.09498
ETHUSDT,1,1675093350188.0,1675093360565.0,0.29475
ETHUSDT,-1,1675093350304.0,1675093360751.0,-0.26347
ETHUSDT,1,1675093350326.0,1675093360753.0,0.15129
ETHUSDT,-1,1675093350884.0,1675093360926.0,-0.15765
ETHUSDT,1,1675093351537.0,1675093361594.0,0.21369
ETHUSDT,-1,1675093351980.0,1675093361989.0,-0.31065
ETHUSDT,1,1675093351996.0,1675093362088.0,0.24556
ETHUSDT,-1,1675093352566.0,1675093362768.0,-0.28000
ETHUSDT,1,1675093352676.0,1675093362768.0,0.18501
BTCUSDT,1,1675093352504.0,1675093363124.0,0.13490
ETHUSDT,-1,1675093354266.0,1675093364293.0,-0.12326
ETHUSDT,1,1675093354484.0,1675093364619.0,0.11753
ETCUSDT,1,1675093354606.0,1675093364637.0,0.26233
ETHUSDT,-1,1675093354733.0,1675093364863.0,-0.15124
BTCUSDT,-1,1675093355053.0,1675093365103.0,-0.12230
ETHUSDT,1,1675093355536.0,1675093365728.0,0.18047
BTCUSDT,1,1675093356837.0,1675093367069.0,0.11879
ETHUSDT,-1,1675093374080.0,1675093384088.0,-0.08631
BTCUSDT,-1,1675093374090.0,1675093384641.0,-0.05197
ETHUSDT,1,1675093378269.0,1675093388294.0,0.09451
BTCUSDT,1,1675093379568.0,1675093389608.0,0.07188
BTCUSDT,-1,1675093392556.0,1675093402814.0,0.01038
BTCUSDT,1,1675093395514.0,1675093406332.0,-0.00043
ETHUSDT,-1,1675093397521.0,1675093407694.0,-0.03295
BTCUSDT,-1,1675093397574.0,1675093407750.0,-0.00649
ETHUSDT,1,1675093399431.0,1675093409955.0,-0.04307
BTCUSDT,1,1675093399842.0,1675093411291.0,-0.03202
BTCUSDT,-1,1675093401374.0,1675093411655.0,0.02207
ETHUSDT,-1,1675093402319.0,1675093413441.0,-0.00887
BTCUSDT,1,1675093406761.0,1675093416882.0,-0.00865
ETHUSDT,1,1675093408555.0,1675093419178.0,-0.01267
BTCUSDT,-1,1675093408570.0,1675093419188.0,-0.01428
ETHUSDT,-1,1675093411735.0,1675093423745.0,-0.02661
ETHUSDT,1,1675093413447.0,1675093423745.0,0.01014
BTCUSDT,1,1675093417957.0,1675093429460.0,-0.04717
ETHUSDT,-1,1675093419236.0,1675093431017.0,0.08110
ETHUSDT,1,1675093423760.0,1675093433900.0,-0.05259
ETHUSDT,-1,1675093424002.0,1675093434053.0,0.03422
BTCUSDT,-1,1675093423970.0,1675093435552.0,0.00866
ETCUSDT,-1,1675093426188.0,1675093436246.0,-0.03674
ETHUSDT,1,1675093437230.0,1675093447515.0,0.03994
BTCUSDT,1,1675093437400.0,1675093448012.0,0.01861
ETHUSDT,-1,1675093450572.0,1675093460771.0,-0.01204
BTCUSDT,-1,1675093451726.0,1675093462822.0,0.01299
ETHUSDT,1,1675093465747.0,1675093476560.0,0.01902
ETHUSDT,-1,1675093467692.0,1675093478958.0,-0.00317
ETHUSDT,1,1675093474373.0,1675093484480.0,0.03677
BTCUSDT,1,1675093479527.0,1675093489661.0,0.00433
BTCUSDT,-1,1675093484562.0,1675093495028.0,-0.03507
BTCUSDT,1,1675093489694.0,1675093500143.0,0.04156
ETCUSDT,1,1675093495091.0,1675093505093.0,-0.00918
BTCUSDT,-1,1675093504471.0,1675093515502.0,0.03463
ETHUSDT,-1,1675093505035.0,1675093516016.0,0.05196
ETHUSDT,1,1675093513114.0,1675093523214.0,-0.00951
ETHUSDT,-1,1675093514686.0,1675093524822.0,0.00507
ETCUSDT,-1,1675093537743.0,1675093549905.0,-0.05509
BTCUSDT,1,1675093539751.0,1675093550361.0,0.01343
ETHUSDT,1,1675093543227.0,1675093553345.0,0.02472
BTCUSDT,-1,1675093565368.0,1675093575916.0,-0.00909
ETHUSDT,-1,1675093573875.0,1675093584567.0,-0.03611
ETHUSDT,1,1675093576547.0,1675093587068.0,0.02660
BTCUSDT,1,1675093581799.0,1675093592068.0,0.01429
ETCUSDT,1,1675093589915.0,1675093601096.0,-0.02293
ETHUSDT,-1,1675093596729.0,1675093607326.0,-0.06841
BTCUSDT,-1,1675093596683.0,1675093608022.0,-0.03247
ETHUSDT,1,1675093602615.0,1675093612691.0,0.01203
BTCUSDT,1,1675093608734.0,1675093618760.0,-0.00649
ETHUSDT,-1,1675093618861.0,1675093628899.0,-0.04306
BTCUSDT,-1,1675093625047.0,1675093635097.0,-0.01169
ETHUSDT,1,1675093631797.0,1675093642078.0,-0.18167
BTCUSDT,1,1675093633182.0,1675093644043.0,-0.15541
ETHUSDT,-1,1675093637788.0,1675093647804.0,0.18112
BTCUSDT,-1,1675093637618.0,1675093647808.0,0.13162
ETCUSDT,-1,1675093637728.0,1675093647954.0,0.17431
BTCUSDT,1,1675093646537.0,1675093659133.0,0.03858
ETHUSDT,1,1675093648968.0,1675093659187.0,0.02283
ETCUSDT,1,1675093736383.0,1675093747464.0,0.00917
BTCUSDT,-1,1675093747444.0,1675093757499.0,-0.03632
BTCUSDT,1,1675093753564.0,1675093767080.0,0.03286
ETHUSDT,-1,1675093771011.0,1675093782740.0,-0.01834
ETHUSDT,1,1675093774645.0,1675093786407.0,-0.01138
ETHUSDT,-1,1675093786720.0,1675093796774.0,-0.01708
ETHUSDT,1,1675093795912.0,1675093806182.0,0.02909
ETHUSDT,-1,1675093800847.0,1675093811279.0,-0.06390
BTCUSDT,-1,1675093801373.0,1675093812114.0,-0.05360
ETHUSDT,1,1675093805585.0,1675093816160.0,-0.01834
BTCUSDT,1,1675093808298.0,1675093820011.0,0.00951
ETHUSDT,-1,1675093822878.0,1675093832907.0,-0.00379
BTCUSDT,1,1675093830829.0,1675093841713.0,0.00691
ETHUSDT,1,1675093839259.0,1675093850165.0,0.01644
ETHUSDT,-1,1675093847988.0,1675093859140.0,-0.00126
ETHUSDT,1,1675093861915.0,1675093876251.0,-0.06510
BTCUSDT,-1,1675093870910.0,1675093881266.0,0.03974
ETHUSDT,-1,1675093870898.0,1675093881684.0,0.02149
BTCUSDT,1,1675093885100.0,1675093895249.0,0.02246
ETHUSDT,1,1675093885084.0,1675093895260.0,0.00190
BTCUSDT,-1,1675093892766.0,1675093903415.0,0.00950
ETHUSDT,-1,1675093893381.0,1675093905212.0,-0.01960
ETHUSDT,1,1675093897963.0,1675093909387.0,-0.00442
BTCUSDT,1,1675093901895.0,1675093912273.0,-0.02159
ETHUSDT,-1,1675093909388.0,1675093920099.0,-0.04362
BTCUSDT,-1,1675093910057.0,1675093922866.0,-0.02462
ETHUSDT,1,1675093920099.0,1675093930761.0,-0.01832
BTCUSDT,1,1675093924302.0,1675093934761.0,-0.03757
BTCUSDT,-1,1675093931281.0,1675093941776.0,0.00864
ETHUSDT,-1,1675093931273.0,1675093942712.0,-0.01201
ETCUSDT,-1,1675093931450.0,1675093942951.0,-0.02750
ETHUSDT,1,1675093944976.0,1675093956490.0,0.04108
ETHUSDT,-1,1675093948507.0,1675093958631.0,-0.07966
ETHUSDT,1,1675093953604.0,1675093963847.0,0.04423
BTCUSDT,1,1675093953624.0,1675093966902.0,0.02591
ETCUSDT,1,1675093958430.0,1675093969595.0,-0.01374
BTCUSDT,-1,1675093969596.0,1675093980354.0,0.01209
ETHUSDT,-1,1675093969596.0,1675093980362.0,0.00063
BTCUSDT,1,1675093980365.0,1675093992957.0,-0.03713
BTCUSDT,-1,1675093980463.0,1675093992957.0,0.02807
BTCUSDT,1,1675093995793.0,1675094008999.0,-0.01598
ETHUSDT,1,1675094000103.0,1675094010492.0,-0.03919
ETCUSDT,-1,1675093995499.0,1675094011469.0,0.01375
ETHUSDT,-1,1675094009743.0,1675094020422.0,0.01328
BTCUSDT,-1,1675094013423.0,1675094024683.0,0.01469
BTCUSDT,1,1675094035408.0,1675094045978.0,-0.01037
ETHUSDT,1,1675094035984.0,1675094046014.0,-0.04930
BTCUSDT,-1,1675094047535.0,1675094058667.0,0.02852
ETHUSDT,-1,1675094051995.0,1675094063639.0,-0.01012
BTCUSDT,1,1675094063691.0,1675094075166.0,-0.00259
BTCUSDT,-1,1675094067856.0,1675094078867.0,-0.00821
ETHUSDT,1,1675094072976.0,1675094085145.0,0.03668
BTCUSDT,1,1675094070328.0,1675094088852.0,0.01426
ETCUSDT,1,1675094094313.0,1675094108779.0,-0.00917
BTCUSDT,-1,1675094110948.0,1675094121316.0,-0.01080
BTCUSDT,1,1675094118718.0,1675094129696.0,0.01901
BTCUSDT,-1,1675094170855.0,1675094182036.0,-0.00475
ETHUSDT,-1,1675094186486.0,1675094196703.0,0.01200
BTCUSDT,1,1675094189522.0,1675094203265.0,-0.04922
BTCUSDT,-1,1675094196720.0,1675094211400.0,0.01166
ETCUSDT,-1,1675094252337.0,1675094263072.0,-0.04582
BTCUSDT,1,1675094262931.0,1675094274629.0,0.01296
ETHUSDT,1,1675094263063.0,1675094276096.0,0.01516
ETCUSDT,1,1675094318463.0,1675094331136.0,0.03207
ETCUSDT,-1,1675094334931.0,1675094346764.0,-0.00917
BTCUSDT,-1,1675094395803.0,1675094406515.0,0.00431
ETHUSDT,-1,1675094404873.0,1675094414874.0,0.02461
ETHUSDT,1,1675094406750.0,1675094418344.0,-0.01577
ETHUSDT,-1,1675094412955.0,1675094422971.0,-0.02525
ETHUSDT,1,1675094441359.0,1675094452579.0,-0.02145
BTCUSDT,1,1675094452582.0,1675094463058.0,-0.02892
BTCUSDT,-1,1675094458856.0,1675094470038.0,0.00863
ETHUSDT,-1,1675094459615.0,1675094473982.0,0.01389
BTCUSDT,1,1675094486036.0,1675094496645.0,0.05700
ETHUSDT,1,1675094486877.0,1675094505386.0,0.03788
BTCUSDT,-1,1675094535580.0,1675094546586.0,0.01381
ETHUSDT,-1,1675094539929.0,1675094553177.0,0.01200
ETHUSDT,1,1675094581983.0,1675094592963.0,0.02209
BTCUSDT,1,1675094582992.0,1675094593031.0,0.02676
ETHUSDT,-1,1675094614876.0,1675094626196.0,0.00379
BTCUSDT,-1,1675094618808.0,1675094630139.0,-0.00604
ETHUSDT,1,1675094713800.0,1675094726475.0,0.03726
BTCUSDT,1,1675094720031.0,1675094731442.0,0.03153
ETHUSDT,-1,1675094764637.0,1675094776129.0,-0.03219
BTCUSDT,-1,1675094767460.0,1675094781208.0,-0.03496
BTCUSDT,1,1675094773794.0,1675094791411.0,0.00647
ETHUSDT,1,1675094786962.0,1675094797362.0,-0.00442
BTCUSDT,-1,1675094836442.0,1675094847329.0,0.06777
ETHUSDT,-1,1675094836472.0,1675094847582.0,0.07953
ETCUSDT,-1,1675094876771.0,1675094891565.0,-0.01838
ETHUSDT,1,1675094890838.0,1675094909323.0,0.01074
BTCUSDT,1,1675094906885.0,1675094918030.0,0.05228
ETCUSDT,1,1675094936209.0,1675094946537.0,0.01833
BTCUSDT,-1,1675094978545.0,1675094989977.0,-0.00389
BTCUSDT,1,1675094978546.0,1675094989989.0,0.00950
BTCUSDT,-1,1675094978570.0,1675094989989.0,-0.02159
BTCUSDT,1,1675094992340.0,1675095007144.0,0.02417
ETHUSDT,-1,1675095058536.0,1675095070242.0,-0.00504
ETHUSDT,1,1675095061018.0,1675095071694.0,-0.01891
ETHUSDT,-1,1675095062598.0,1675095073329.0,-0.02522
ETHUSDT,1,1675095071694.0,1675095083082.0,0.00693
ETHUSDT,-1,1675095129410.0,1675095139488.0,0.00063
